Rating,steming_data,Score,Sentiment
4,membantusebelum periksa langsung dokter,0,Netral
5,bagus jelas ya dokter ya ramah,2,Positif
5,bantu desak,0,Netral
5,bagustapi,0,Netral
5,rekomended dokter psikologi ya,1,Positif
4,suka pakai aplikasi halodoc respon dokter nx cepat,0,Netral
5,dokter ya fast respon resep obat,2,Positif
5,bantu,0,Netral
5,bagus solusi,1,Positif
5,bantu kadang error pas bayar,1,Positif
4,top up,1,Positif
5,bantu ntk antri rs,0,Netral
5,respon cepat,1,Positif
1,sayang bayar pakai shopeepay indonesia daerah nama pakai dana linkajadll aplikasi,0,Netral
5,tolong fitur vn,0,Netral
4,sok far sok goodsangat bantu,0,Netral
5,bantu aplikasi,-1,Negatif
1,sistem jelek banget janji jauhjauh lambat masuk chat room langsung selesai konsultasi refund jadwal ulang free alias bayar,3,Positif
5,suka banget simple,2,Positif
5,bantu mahluk hidup nama manusia lemah raga,1,Positif
5,oke dokter rada sat set sat set murah pilih,0,Netral
5,sederhana mudah guna ribet,0,Netral
5,dokter mantap diagnosanya pas resep good,4,Positif
5,enak banget halodoc simple,2,Positif
5,tambah ya bintang ya bantu banget sakit pakai motor kena angin hujan ya sakit rasa tambah keluh sakit halodoc rebah keluh mu dokter percaya mu resep ya langsung rumah kantor kontra kosan apartemen apresiasi halodoc,6,Positif
5,layan kirim obat cepat terima kasih,1,Positif
5,okkkkkkk banget broo maknyuss,1,Positif
5,keren,0,Netral
5,baguw,0,Netral
5,alam pakai aplikasi,-1,Negatif
3,saldo potong bayar gagal kali kali transaksi gagal saldo potong duluan,-1,Negatif
1,order eh doc ya sibuk uang direffund wkwk hangus uang direff hilang chat dokter kocak nih aplikasi guna,0,Netral
4,dokter ramahjadi enak kontrol,0,Netral
5,bagus dokter aktive menjawabcuman sayang chatt ya mntcoba jam,1,Positif
5,aplikasi ya bantu konsultasi dokter,1,Positif
5,terima kasih bantu,1,Positif
5,respon ya ku coba saran moga jerawat baik,2,Positif
5,baikdan mudah,0,Netral
5,bantu,0,Netral
3,login stuck aplikasi kayak freeze device pakai samsung a gb,-2,Negatif
5,bis konsultasi mana,1,Positif
5,muas obat dihalodoc dokter ramah ramah dengar keluh pasien,1,Positif
5,bantu,0,Netral
5,jelas arsyi banget,1,Positif
5,ramah prtanyaan,0,Netral
5,akses,1,Positif
1,ya pesan kirim reguler tanggal februari uang potong barang,0,Netral
5,bantu tenang pasien bimbing awat,1,Positif
5,mudah konsultasi resep obat tebus obat mana,0,Netral
1,dokter slow respon pertanyannya kayak obat vitamin suruh obat rumah sakit ya konsultasi kayak ya jenis obat suruh rumah sakit ahli mah,-2,Negatif
5,koopetatif,0,Netral
5,banget dokter,1,Positif
5,aplikasi bagus manfaat,0,Netral
5,konsultasi mudah respon dokter cepat bantu keren pkokknya terima kasih dokter aplikasi halodoc,2,Positif
5,chat dokter resah,0,Netral
5,ramah cepat,0,Netral
5,bantu terimakasih dokter,1,Positif
5,bantu aplikasi konsultasi dokterdokternya,0,Netral
5,layan good,1,Positif
5,bantu anggota keluarga sakit konsultasi dokter antri scara fisik,-1,Negatif
5,obat aman rapi kurir ramah sopan,-1,Negatif
5,cepat mudah bantu,0,Netral
5,konsultasi bidan bidan ramah suka,1,Positif
5,sen pas dimintadan salah,0,Netral
4,moga teman sembuh,2,Positif
5,the future of health system,0,Netral
5,terimakasih dokter amel pusing cari dokter dokter baik,-1,Negatif
5,oke good,2,Positif
1,aplicasi bohong pesan bayar barang kunjung,-1,Negatif
5,dokter sabar tangan informatif saran solusi mudah paham,3,Positif
5,konsultasi obat suka halo doc mudah simple,2,Positif
5,the best,0,Netral
5,kali pakai konsultasi online bantu layan dokter,1,Positif
5,dokter putu best,0,Netral
5,bagus banget aplikasi dokter ya ramah layan bagus pokok the beast,1,Positif
5,dokter ya respon cepatramah,2,Positif
5,dokter sabar layan mantap,2,Positif
4,dokter bahasa sederhana sopan mudah mengertisemoga cocok,-1,Negatif
5,mantab respon cepat,1,Positif
5,konsultasi mudah layan cepat kurir ramah kurang obat batas cover asuransi kirim instant kupon bayar,1,Positif
5,dokter ramah konsultasi mahal,2,Positif
5,klinik gegara aplikasi,-2,Negatif
5,mudah obat jalan,-1,Negatif
5,bantu merespon dengn cepat butuh darurat,0,Netral
5,dokter responya cepat,0,Netral
5,bagus layan ya,1,Positif
2,apk dancok pesan obat klik barang hp langsung macet,0,Netral
5,bantu respon cepat,1,Positif
5,bantu terima kasih,1,Positif
2,kocak banget anjir tunggu dokter sibuk aneh banget halodoc,1,Positif
1,kecewa bayar chat dokter,1,Positif
5,apps bantu,0,Netral
5,praktis cepat kondisi darurat sujses halodoc,1,Positif
3,well jatuh nama kecewa peduli sehat mental ganggu cemas pilih dokter bayar dokter tsbt nominal tentu cerita jujur sih dokter dasar teori suruh akses link youtube bantu masalah temu internet byar,-4,Negatif
5,muas respon dokter cepat,2,Positif
4,bagus sih ongkirnya free asuransi,1,Positif
2,kasih referensi pesan obat apotik rekan malam gojek ambil apotik bilang tutup tolong baik rekan buka malam apotik buka jam,-5,Negatif
5,responsip dokter ya,1,Positif
5,bantu obat cepat mudah,-1,Negatif
5,bantu repot rs batu urgent butih obat,-2,Negatif
5,ramah,0,Netral
5,bantu sakit klinik rumah sakit dekat,-1,Negatif
5,good rs konsultasi,2,Positif
5,bantu banget malam malam obat,-2,Negatif
5,bantu konsultasi nyaman,2,Positif
5,bantu saat urgentterima kasih holodoc,0,Netral
5,bantu sayakonsultasinya,0,Netral
5,halodoc habis serang kucing tumit kaki kiri gelang kaki bengkak minum parasetamol,-4,Negatif
5,aman cepat,0,Netral
5,mantap konsultasi bagus,2,Positif
5,sayang bantu sayang senang konsul dokter alam bidang,0,Netral
5,bantu banget sakit brrobat resep obt antar via gojek,1,Positif
5,pelayannan bagus,0,Netral
5,halo doc anak muntah susu campur darah ya dok,1,Positif
5,bantu malam chat,0,Netral
5,praktis efisien,2,Positif
5,terimakasih saran resep ya,3,Positif
5,keren semangat halodoc,0,Netral
5,mantab aplikasi,-1,Negatif
1,layan apotik pegawai ya jutek,1,Positif
5,aplikasi sngnt mmbntu beli obat konsultasi dokter,-1,Negatif
5,terbantukalau emergency cepat konsultasi dokter,1,Positif
1,saldo potong chat dokter gagal refund,0,Netral
5,ubah semenjak konsultasi jelas detail mudah erti,2,Positif
5,aplikasi bagus mudah tobat kerah sakit,-3,Negatif
1,verifikasi ktp gagal padhal identitas verifikasi dukcapil aneh chat cs solusi,1,Positif
5,thanks andal urgent,1,Positif
5,dokter cepat tanggap,1,Positif
5,aplikasi bagus chat dokter responnya cepat detail terimakasih halodoc,2,Positif
5,puas konsultasi halodoc dokter ya ramah sabarmreka identifikasi keluh resep akuratsaya harap moga cocok cepat sembuh,6,Positif
5,barang cepat susah ubah titik alamat aplikasi,-3,Negatif
5,mantap hubung asuransi,1,Positif
5,alhamdulillah layan bagusrespon cepatterimakasih bu bid,1,Positif
5,dokter ramah moga cocok obat resep dokter,1,Positif
4,bantu menanggani kulit,0,Netral
5,bantu antre dokter,0,Netral
5,bantu,0,Netral
5,terimasih bantu,0,Netral
5,bantu rumah obat murah dokter tqnggapannya,0,Netral
5,cepat percaya,1,Positif
5,dokter konsulatasi bagus tanggap,1,Positif
5,dokter ramah tamah,0,Netral
5,allhamdulilah bantu,0,Netral
4,install aplikasi halodoc hp gua lot hadeh,-4,Negatif
5,kesan,0,Netral
5,bantu raga diri,-1,Negatif
5,okok,0,Netral
5,bantu pergi dokter,0,Netral
5,bantu pasien mager rumah konsultasi dokter,1,Positif
1,karyawannya lelet nyiapin obat asik obrol,0,Netral
5,dokter ramah harga konsultasi murah repot rumah,2,Positif
5,cast response dokter,0,Netral
1,dokter kenal omong halo kali bayar ribu,0,Netral
5,bantu hargnya jangkau,0,Netral
5,bantu butuh konsultasi resep dokter jam genting,1,Positif
1,driver ya mbok kirim mahal loh ongkir ribu sesuai jam kirim sampah sih aplikasi erti orang sakit,2,Positif
5,urgent butuh obat layan halodoc insyaallah bantu,-1,Negatif
5,energi positif konsultasi psikologi halodoc keren banget,4,Positif
5,bantu saat darurat rumah dokter soluyif enak ajak konsultasi,3,Positif
5,batu informasi,0,Netral
5,dokter ramah nyaman berbincangbincang balas chttnya fastrestsemoga pelayannanya,1,Positif
5,konsultasi cepat obat kirim cepat alhamdulillah bantu,2,Positif
5,cepat tanggap efesien,1,Positif
5,praktis solutif,1,Positif
5,manfaat n fast respond,1,Positif
1,saldo potong gagal hubung dokter hubung cs butuh menit kembali dana kecewa,-1,Negatif
5,kirim cepat akurat terimakasih halodoc,2,Positif
5,muantab konsultasi a pakai capek,1,Positif
5,alam dokter ya ramah seklali,1,Positif
5,bantu saat sakit,-1,Negatif
5,syukur halo doc bantu dokter minggu dokter enak ajak konsultasi,4,Positif
1,suruh konsultasi obat tinggal dokternye bayang urgent butuh obat nenek situ kudu resep pas resep tinggal wkwkwk,2,Positif
1,respon dokter banget kali konsultasi ya slow respon pdln butuh banget,6,Positif
4,bantu moga partner dokter ramah solutif,1,Positif
4,obat cocok obat bayar tf,-2,Negatif
5,bantu sempat pergi dokter sakit tengah malam,-1,Negatif
5,rutin halodoc obat rumah aplikasi bantu goodjob moga aplikasi kembang decacorn startupyg,0,Netral
5,puasa konsultasi dokter halodoc,0,Netral
1,malam lapor salah alamat kirim tangan malam kirim salah kasihan goject ngantarnya benerx profesional,0,Netral
5,bantu mepet,0,Netral
5,bagus kirim obat rumah nih,1,Positif
5,terimakasih rebecca stephanie alam halodoc kesan banget terimakasih ya dok teman curhat super ramah banget kalimat dokter kasih sehat bahagia ya dok amin,7,Positif
5,terima kasih halodoc bantu,1,Positif
1,apk bangetdisuruh bayar,0,Netral
4,respon cepat ramah tamah service ok tq,3,Positif
5,perdana muas moga obat ampuh bismillah,2,Positif
5,dokter detail,1,Positif
5,dokter ramah detailsmg progres depan,0,Netral
5,good,1,Positif
5,bantu cari obat,-2,Negatif
1,tolong sistem nilai like dislike commentar tombol close mudah pencet letak balik like dislike ulas tolong tombol konfirmasi letak aman salah pencet jujur ulas buruk kerja dokter becus tombol gede pencet like sungguh konyol,-6,Negatif
5,dokter respon cepatthanks,1,Positif
5,bagus bantu,0,Netral
5,adorable,0,Netral
5,jelas dokter mudah paham,0,Netral
4,obat resep dokter ulangin periksa bantu bantu,-1,Negatif
4,dokter lugas,1,Positif
5,layan kirim cepat,1,Positif
5,jelas dokter mudah erti detail konsultasi puas,3,Positif
5,bagus bingiiiiiit,0,Netral
3,kurir aga lamaa,0,Netral
5,bantu konsultasi jam,1,Positif
4,bagus sih dokter alam bingung top up saldo halodocnya cari cari menu ketemu,1,Positif
5,bantu dokter ramah detail jelas terima kasih sukses,3,Positif
5,manfaat konsultasi langsung dokter ahli terimakasih,4,Positif
5,aplikasi helpfull,-1,Negatif
5,alhamdulillah dokter ya cepat tanggap moga lancar aplikasi ya,4,Positif
5,app ya bantu mudah,1,Positif
5,jelas salam konsultasi febri detail bantu saran bagus terimakasih,3,Positif
5,alhamdulillah batu,1,Positif
5,bagus layan cepat ramah,0,Netral
5,bantu kondisi rumah,1,Positif
5,puas konsultasi pakai aplikasi bantu,1,Positif
5,apk ya bagus mudah paham,1,Positif
5,bantu tinggal daerah mana dokter spesialis ya minim terima kasih dokter halodoc terima kasih halodoc,3,Positif
5,tanggap,1,Positif
5,layan respon cepat,1,Positif
5,dokter ya lengkap online bantu,1,Positif
1,bayar masuk chat dokter ya respon,2,Positif
5,bantu banget pas butuh obat malam,-1,Negatif
5,bantu mana terima kasih dokter online,1,Positif
5,membantuuuuu,0,Netral
5,manfaat halodok,1,Positif
4,solusi mudah konsultasi dokter faskes mudah beli alkes obat,1,Positif
1,tau pesisir salah apoteker dokter konsultasi anak obat terima jelas anak anak rekomendasi aplikasi buruk,-6,Negatif
5,mudah dokter ramah jelas sakit,-1,Negatif
5,bagus dokter sigap tanggap,1,Positif
5,app bantu,0,Netral
5,dokter ramah,0,Netral
5,responnya cepat,0,Netral
1,beli obat tan mahal,0,Netral
5,terima kasih pesan terima,2,Positif
5,keren bantu,0,Netral
1,kurir curi obat cs ya hubung kali kali tanggap,0,Netral
5,bantu,0,Netral
5,aplikasi sangatsangat bantu terima kasih halodoc,0,Netral
5,bagus dokter ramah keren,0,Netral
5,aplikasi mudah konsultasi sakit,-1,Negatif
5,cepat hemat,0,Netral
5,bantu metode bayar ribet,-2,Negatif
5,dokter ya sehat dokter donny spog,1,Positif
5,puas layan,1,Positif
5,dokter ramah responya cepat,0,Netral
5,baik transparan,1,Positif
5,bagus praktis cepat,1,Positif
4,bantu,0,Netral
1,konsultasi kayak ajaga menit buru konsultasi bayar gratis,2,Positif
5,hallodoc pahlawan ku,0,Netral
5,bantu resep dokterny jgamantapp,1,Positif
5,kesulitaan atur konsultasi dokter sibuk kerja aplikasi bantu konsultasi cocok diagnosa dokter obat bantu,1,Positif
2,konsultasi dokter tinggal chat aplikasi pencet ruang chat resep,1,Positif
5,alhamdulillah fast respon resep sesuai keluh pasien terima kasih mudah pasien konsultasi dokter biaya jangkau,6,Positif
5,chat dokter spesialis mata dokter responsif terimakasih,2,Positif
5,tolong saat rs langsung,1,Positif
5,mantap bantu dokter dokter ramah ramah,1,Positif
5,terima kasih halodoc bantu,1,Positif
5,apk bantu antri dar konsultasi dokter spesialis apk lengkap alam goodjob,2,Positif
5,sangatt motivasi,0,Netral
5,butuh obat cepat nenek sakit paru nyariin apotek rumah obat via halodocdownload aplikasi pesan jam rumah ongkir murah halodoc bantu,-4,Negatif
5,mudah cerah,0,Netral
5,mudah operasi ya hubung asuransi,2,Positif
5,bantu konsultasi sehat,1,Positif
5,pakai halodoc dokter ya respon ya cepat libur,4,Positif
5,bantu anak kos hidup,-1,Negatif
5,the best sih terima kasih halodoc,1,Positif
5,bantu informasi sehat,0,Netral
5,cepat responya moga atas cepat,0,Netral
5,bantu desak konsultasi,1,Positif
5,cuman bug susah untummengirim foto,0,Netral
4,apk halodoc bantu terimakasih dokter,1,Positif
5,jelas sanga muas,1,Positif
5,alhamdulillah puas layan halodoc,2,Positif
5,alhamdulillah bantu pakai aplikasi terimakasih dokter,1,Positif
5,terima kasih kendala dokter ramah,1,Positif
5,kirim cepatbagus,1,Positif
5,membantuuu babgtt,0,Netral
5,mantaaab,0,Netral
1,app hapus usaha app inidan mesusahkan,-1,Negatif
1,bantu aplikasi belah dokter solutif kecewa harga mahal aplikasi belah,-2,Negatif
5,konsultasi bagus,1,Positif
1,sumpah apk,0,Netral
5,bantu saat langsung praktek,1,Positif
5,bantu sakit antar dokter,-1,Negatif
5,alhamdulillah bantu proses sembuh jerawat,2,Positif
5,kadang dokter salah diagnosa sakit derita dokter but overall is good,-1,Negatif
5,konsultasi dokter offline online guna terimakasih halodoc,3,Positif
5,puas konsultasi halo doc,3,Positif
1,beli obat obat tulis terima link lacak terima obat klik bantu responya terima baik sistem,-1,Negatif
5,aplikasi bantu manfaat hindar nosokomial dokter ramah ramah terimakasih halodoc,1,Positif
4,konsultasi sebentar menit,0,Netral
5,aplikasi bantu sakit rs,-2,Negatif
4,cepat fast respon ramah,1,Positif
5,dangant bantu,0,Netral
5,pagi pagi konsultasi moga cocok,2,Positif
5,dokter banget luvv,1,Positif
5,bantu terimakasih,1,Positif
2,bagus saran mah konsultasi salah dokter tolong bayar susah uang awat gampang cari asih tau kendala solusi,-1,Negatif
5,solusi baik kala rumah sakit tangan dokter handal alam,2,Positif
4,bagus dokter agam terkadang dokter balas chat mepet konsultasi,4,Positif
5,bantu respon cepat,1,Positif
5,dokter ramah ramah,0,Netral
5,bantu konsultasi dokter,1,Positif
2,konsultasi batal padalan,0,Netral
5,aplikasi bantu lo,-1,Negatif
5,bantu aplikasi,-1,Negatif
5,dokter karlina mudah paham konsultasi dokter harga jangkau,2,Positif
5,aplikasi bagus respon ya cepat bantu,1,Positif
5,layan langgan ya cepat terimakasih,3,Positif
1,aplikasi buka uninstall butuh banget nih lihat diagnosa relevan konsultasi offline,1,Positif
5,mudah konsultasi,1,Positif
5,halo guna halodoc langsung konsultasi sakit alhamdulillah langsung gercep konsultasi resep obat thanks halodoc,7,Positif
1,aplikasi halodoc bagus tindak lanjut pesan komplenan chat bantu bantu kali komplen solusi pesan kurang toko obat direspon tuju kolom bantu kondisi sakit pesan obat cepat pesan ya pesan bayar va minimal langsung bayar full toko obat biar tanggung jwbnya,-4,Negatif
5,kali konsultasi dokter raja alhamdulillah respon cepat jerawat baik,2,Positif
5,bantu terimakasih,1,Positif
5,hsl lab detak jtg normal kasi obat aldigoxin simarc bisoprolol minum berjedah pusing obat henti ya doc obat maryani,-6,Negatif
5,dalm erti pasien,0,Netral
5,bantu,0,Netral
5,terima kasih halodoc,1,Positif
5,dokter ya detail recommended pokok,2,Positif
1,melakilan bayar masak gara gaea sistem terdetaksi bayar tau mesan rerkonfirmasi bayar konfirmasi desember januari obat konfirmasi pas mntak refund bilang kendala sistem ya salah costumer lupa baik aplikasi costumer riwayat transaksi bayar,-2,Negatif
5,dokter christin tatukude bantu cepat tanggap,1,Positif
2,error pas beli obat ongkirnya mahal,0,Netral
5,bagus bantu,0,Netral
5,suka app ya manfaat konsultasi sehat hemat rumah cuti kerja konsultasi fitur lengkap mudah paham harga konsultasi offline gamasalh terimakasih,9,Positif
5,jelas bagus,0,Netral
5,jempol anak sakit halodoc bantu rumah desa dokter,0,Netral
5,dokter detail,1,Positif
5,bagus,0,Netral
5,cepat responnya,0,Netral
5,terimakasih halodoc bantu,1,Positif
5,bantu butuh tolong klinis,-1,Negatif
5,bagus banget dokter kompeten,1,Positif
5,respon dokter cepat n tanggapsmoga obat ya cocok anak,0,Netral
5,dokter ramahbaik konsultasi nyaman sehat dokter,2,Positif
5,mantap banget,2,Positif
5,gejala ringan mantap serasa teman dokter harga jangkau,2,Positif
5,nnya sehat bagus tuh dokter ya ramah,1,Positif
5,alhamdulillah perlahanlahan jerawat sembuh,1,Positif
5,cepat direspon,0,Netral
5,layan ya bagus dokter gigi ya ramah secata detail tangan masalah gigi,3,Positif
5,layan cepat,0,Netral
5,bantu tindak aplikasi liar terima kasih,0,Netral
5,dokter cepat ramah bantu,0,Netral
1,halodoc pakai kurir bayar bulan mikir problem kurir dapat cuaca jam kerja ujung ujung lempar kurir hari kompeten keteter,-3,Negatif
5,konsultasi mudah cepat dokter responsif,1,Positif
5,mantapalhamdulillah obat butuh,-2,Negatif
5,raham,0,Netral
5,membantuterlebih libuuruntuk komunikasi respon cepatpilihan dokter banyakyang kualitas obat jamin aslinyanya,0,Netral
5,bantu konsultasi rumah thanks a lot halodoc,2,Positif
5,belanja obat kosmetik gampang tinggal ketik tunggu sebentar repot repot cari apotik,-5,Negatif
